"","County","Type","Grouping","LowerBound","Median","UpperBound","COD","COV","PRD","PRB","Sales"
"2.5%319","Jackson","Residential Improved","Redding",0.89,0.91,0.93,11.91,17.13,1.02,0,87
"2.5%320","Jackson","Residential Improved","Vernon",0.85,0.93,0.97,18.7,34.67,1.08,0,29
"df_sp126","Jackson","Residential Improved","Washington",0.86,0.9,0.93,6.13,8.4,1,0,12
"1106","Jasper","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp127","Jasper","Industrial Improved","Countywide",0.48,0.91,1.35,22.3,34.13,0.83,0,5
"1107","Jasper","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%321","Jasper","Commercial Improved","Countywide",0.85,0.92,0.99,14.73,22.19,1.09,0,25
"df_sp128","Jasper","Commercial Improved","Keener",0.83,0.91,0.96,5.24,7.44,0.99,0,7
"df_sp129","Jasper","Commercial Improved","Marion",0.85,0.95,1.18,20.02,26.65,1.09,0,11
"df_sp130","Jasper","Commercial Improved","Barkley",0.77,0.96,1,12.97,17.43,1.08,0,7
"2.5%322","Jasper","Residential Vacant","Countywide",0.96,0.99,1.03,16.43,24.39,1.15,0,97
"2.5%323","Jasper","Residential Vacant","Keener",0.97,1.03,1.07,11.54,16.4,1.15,0,38
"1108","Jasper","Residential Vacant","Marion",NA,NA,NA,NA,NA,NA,NA,4
"1109","Jasper","Residential Vacant","Newton",NA,NA,NA,NA,NA,NA,NA,4
"1110","Jasper","Residential Vacant","Union",NA,NA,NA,NA,NA,NA,NA,4
"2.5%324","Jasper","Residential Vacant","Walker",0.89,0.94,1.01,18.33,27.38,1.09,0,31
"df_sp131","Jasper","Residential Vacant","Wheatfield",0.91,1.01,1.11,7.27,9.75,1.11,0,8
"df_sp132","Jasper","Residential Vacant","Barkley",0.54,0.76,1.19,33.38,35.74,1.23,0,8
"2.5%325","Jasper","Residential Improved","Countywide",0.96,0.97,0.98,54.2,138.47,1.35,0,998
"2.5%326","Jasper","Residential Improved","Carpenter",0.87975,0.94,0.99,12.32,15.1,1.03,0,48
"2.5%327","Jasper","Residential Improved","Kankakee",0.89,0.97,1.04,43.97,117.94,1.28,0,23
"2.5%328","Jasper","Residential Improved","Keener",0.98,0.99,1,41.05,129.63,1.27,0,382
"2.5%329","Jasper","Residential Improved","Marion",0.95,0.97,0.99,23.83,75.4,1.12,0,217
"df_sp133","Jasper","Residential Improved","Jordan",0.9,0.96,1.04,19.01,39.75,1.1,0,13
"df_sp134","Jasper","Residential Improved","Newton",0.87,0.95,1.01,10.21,12.26,1.02,0,18
"2.5%330","Jasper","Residential Improved","Union",0.89,0.93,1.01,79.23,144.86,1.49,0,24
"2.5%331","Jasper","Residential Improved","Walker",0.92,0.94,0.96,124.03,155.68,1.81,0,131
"2.5%332","Jasper","Residential Improved","Wheatfield",0.93,0.96,1,95.13,147.37,1.63,0,142
"1111","Jay","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1112","Jay","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1113","Jay","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp135","Jay","Commercial Improved","Countywide",0.77,0.96,1.05,29.4,45.34,2.08,0,15
"df_sp136","Jay","Residential Vacant","Countywide",0.18,0.3,0.39,54.81,63.79,1.6,0,9
"2.5%333","Jay","Residential Improved","Countywide",0.91,0.93,0.96,15.58,20.47,1.06,0,442
"2.5%334","Jay","Residential Improved","Jefferson",0.86,0.9,1,17.31,24.59,1.06,0,30
"2.5%335","Jay","Residential Improved","Bearcreek",0.9,0.95,1.04,15.43,23.8,1.16,0,25
"2.5%336","Jay","Residential Improved","Knox",0.78,0.91,1.02,20.06,27.71,1.12,0,24
"df_sp137","Jay","Residential Improved","Greene",0.84,0.89,1.01,12.4,15.41,1.06,0,19
"2.5%337","Jay","Residential Improved","Richland",0.89,0.92,0.99,17.02,21.45,1.05,0,110
"2.5%338","Jay","Residential Improved","Wayne",0.92,0.95,0.97,14.39,18.56,1.03,0,234
"1114","Jefferson","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1115","Jefferson","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1116","Jefferson","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%339","Jefferson","Commercial Improved","Countywide",0.56,0.76,0.92,36.04,45.19,1.18,0,26
"2.5%340","Jefferson","Residential Vacant","Countywide",0.65,0.69,0.76,37.01,45.86,1.32,0,72
"2.5%341","Jefferson","Residential Improved","Countywide",0.82,0.84,0.86,21.92,29.85,1.06,0,601
"2.5%342","Jefferson","Residential Improved","Lancaster",0.74,0.84,0.92,21.41,28.48,1.07,0,26
"df_sp138","Jefferson","Residential Improved","Milton",0.59,0.88,0.99,28.52,43.47,1.17,0,14
"df_sp139","Jefferson","Residential Improved","Republican",0.57,0.84,0.97,25.32,30.35,1.17,0,18
"df_sp140","Jefferson","Residential Improved","Graham",0.64,0.78,0.93,33.8,43.67,1.29,0,16
"2.5%343","Jefferson","Residential Improved","Hanover",0.77,0.81,0.86,21.15,26.81,1.04,0,112
"2.5%344","Jefferson","Residential Improved","Madison",0.84,0.85,0.88,20.55,28.71,1.07,0,396
"df_sp141","Jefferson","Residential Improved","Saluda",0.44,0.58,0.82,37.31,41.77,1.09,0,19
"1117","Jennings","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1118","Jennings","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1119","Jennings","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp142","Jennings","Commercial Improved","Countywide",0.8,0.98,1.06,17.46,23.78,1.02,0,16
"2.5%345","Jennings","Residential Vacant","Countywide",0.47,0.73,0.99,54.19,64.78,2.12,0,27
"2.5%346","Jennings","Residential Improved","Countywide",0.9,0.91,0.92,15.73,27.3,1.05,0,272
"2.5%347","Jennings","Residential Improved","Bigger",0.84,0.92,0.98,18.09,31.66,1.06,0,52
"df_sp143","Jennings","Residential Improved","Columbia",0.81,0.89,0.94,10.59,14.33,1.04,0,9
"df_sp144","Jennings","Residential Improved","Campbell",0.82,0.98,2.17,40.03,48.67,1.13,0,8
"2.5%348","Jennings","Residential Improved","Center",0.88,0.91,0.93,14.62,22.7,1.04,0,104
"2.5%349","Jennings","Residential Improved","Geneva",0.87975,0.91,0.94,13.83,19.26,1.02,0,54
"df_sp145","Jennings","Residential Improved","Lovett",0.8,0.93,0.96,9.35,13.57,1.02,0,7
"df_sp146","Jennings","Residential Improved","Montgomery",0.84,0.91,1.02,32.71,57.69,1.19,0,7
"2.5%350","Jennings","Residential Improved","Spencer",0.85,0.91,0.94,10.13,12.98,1.02,0,31
"df_sp147","Johnson","Industrial Vacant","Countywide",0.28,0.88,1,19.91,37.53,1.54,0,5
"1120","Johnson","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp148","Johnson","Commercial Vacant","Countywide",0.02,0.4,0.71,77.49,95.1,3.97,0,7
"2.5%351","Johnson","Commercial Improved","Countywide",0.84,0.92,0.97,13.38,17.41,1.02,0,22
"2.5%352","Johnson","Residential Vacant","Countywide",0.05,0.41,0.78,108.22,95.87,1.16,0,140
"df_sp149","Johnson","Residential Vacant","Blue River",0.8,0.89,1.11,25.29,33.12,1.27,0,18
"2.5%353","Johnson","Residential Vacant","Needham",0.01,0.02,0.15,1495.78,144.72,0.71,0,33
"2.5%354","Johnson","Residential Vacant","White River",0.03,0.36,0.8,125.12,97.23,1.23,0,89
"2.5%355","Johnson","Residential Improved","Countywide",0.91,0.91,0.91,8.71,34.97,1.02,0,2288
"2.5%356","Johnson","Residential Improved","Blue River",0.87,0.9,0.95,8.73,11.84,1,0,29
"df_sp150","Johnson","Residential Improved","Clark",0.85,0.92,0.97,7.78,11.41,1.02,0,10
"2.5%357","Johnson","Residential Improved","Franklin",0.89,0.9,0.92,5.81,7.51,1,0,227
"2.5%358","Johnson","Residential Improved","Hensley",0.89,0.91,0.93,6.32,8.83,1.01,0,45
"2.5%359","Johnson","Residential Improved","Needham",0.9,0.91,0.93,11.28,43.87,1.04,0,98
"2.5%360","Johnson","Residential Improved","Nineveh",0.89,0.91,0.95,7.83,12.16,1.01,0,42
"2.5%361","Johnson","Residential Improved","Pleasant",0.9,0.91,0.91,6.48,10.13,1.01,0,991
"df_sp151","Johnson","Residential Improved","Union",0.9,0.91,0.96,5.42,6.91,1,0,16
"2.5%362","Johnson","Residential Improved","White River",0.91,0.91,0.92,12.07,52.54,1.05,0,830
"1121","Knox","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1122","Knox","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1123","Knox","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%363","Knox","Commercial Improved","Countywide",0.82,0.91,1.01,20.12,26.86,1.05,0,23
"df_sp152","Knox","Commercial Improved","Busseron",0.71,0.91,1.01,10.25,14.01,0.99,0,5
"df_sp153","Knox","Commercial Improved","Vincennes",0.82,0.93,1.09,22.61,28.58,1.07,0,18
"2.5%364","Knox","Residential Vacant","Countywide",0.85,0.97,1.04,24.77,40.64,1.25,0,25
"df_sp154","Knox","Residential Vacant","Busseron",0.52,1.04,1.24,31.31,48.53,1.26,0,7
"df_sp155","Knox","Residential Vacant","Vincennes",0.88,0.97,1,21.06,38.78,1.24,0,18
"2.5%365","Knox","Residential Improved","Countywide",0.9,0.91,0.93,18.2,27.69,1.06,0,385
"df_sp156","Knox","Residential Improved","Busseron",0.85,0.92,0.99,7.46,9.62,1.03,0,10
"df_sp157","Knox","Residential Improved","Decker",0.85,0.92,1.01,6.61,8.46,0.99,0,8
"2.5%366","Knox","Residential Improved","Harrison",0.85,0.92,0.94,13.39,17.64,1.01,0,21
"df_sp158","Knox","Residential Improved","Palmyra",0.85,0.94,1.04,15.69,20.19,1,0,18
"df_sp159","Knox","Residential Improved","Steen",0.82,0.94,1.03,10.9,14.09,1.02,0,9
"2.5%367","Knox","Residential Improved","Vigo",0.9,0.94,1.02,19.23,27.11,1.06,0,42
"2.5%368","Knox","Residential Improved","Vincennes",0.89,0.91,0.93,19.83,30.25,1.07,0,257
"2.5%369","Knox","Residential Improved","Washington",0.81975,0.9,0.94,14.16,20.67,1.05,0,20
"df_sp160","Kosciusko","Industrial Vacant","Countywide",1.15,1.28,1.56,13.95,18.79,1.31,0,6
"df_sp161","Kosciusko","Industrial Improved","Countywide",0.83,1,1.06,17.24,22.69,1.05,0,13
"df_sp162","Kosciusko","Industrial Improved","Plain",0.84,0.99,1.29,18.38,21.09,0.99,0,6
"df_sp163","Kosciusko","Industrial Improved","Clay",0.65,1,1.06,16.46,22.93,1.03,0,7
"df_sp164","Kosciusko","Commercial Vacant","Countywide",0.72,0.89,1.09,27.36,35.06,1.08,0,6
"2.5%370","Kosciusko","Commercial Improved","Countywide",0.94,0.98,1.01,16.91,21.35,1.04,0,142
"2.5%371","Kosciusko","Commercial Improved","Wayne",0.95,0.98,1.01,17.56,22.01,1.04,0,98
"df_sp165","Kosciusko","Commercial Improved","Tippecanoe",0.82,1,1.06,13.39,18.98,1.02,0,11
"2.5%372","Kosciusko","Commercial Improved","Turkey Creek",0.88,0.96,1.09,16.65,21.95,1.03,0,20
"df_sp166","Kosciusko","Commercial Improved","Clay",0.88,0.95,1.06,15.23,18.28,1.11,0,13
"2.5%373","Kosciusko","Residential Vacant","Countywide",1.08,1.14,1.15,14.77,21.87,1.14,0,155
"df_sp167","Kosciusko","Residential Vacant","Plain",0.98,1.15,1.21,12.03,19.55,1.15,0,10
"df_sp168","Kosciusko","Residential Vacant","Van Buren",1.08,1.12,1.16,4.57,5.77,1.1,0,10
"2.5%374","Kosciusko","Residential Vacant","Turkey Creek",0.9495,1.15,1.19,22.08,30.82,1.15,0,33
"2.5%375","Kosciusko","Residential Vacant","Tippecanoe",0.95,1.04,1.17,18.68,23.7,1.09,0,29
"2.5%376","Kosciusko","Residential Vacant","Wayne",1.08,1.15,1.16,10.68,14.67,1.17,0,62
"df_sp169","Kosciusko","Residential Vacant","Clay",0.98,1.1,1.16,18.46,31.34,1.13,0,10
"2.5%377","Kosciusko","Residential Improved","Countywide",1,1,1,10.4,17.77,1.02,0,1342
"2.5%378","Kosciusko","Residential Improved","Clay",0.91,1.01,1.02,7.18,9.58,1.03,0,24
"df_sp170","Kosciusko","Residential Improved","Monroe",0.97,1,1,7.88,12.21,1.02,0,18
"2.5%379","Kosciusko","Residential Improved","Harrison",0.93,1,1.01,8.33,11.21,1.01,0,43
"df_sp171","Kosciusko","Residential Improved","Franklin",0.92,1,1.03,5.88,8.7,1,0,10
"2.5%380","Kosciusko","Residential Improved","Lake",0.9,1,1.02,13.41,19.75,1.01,0,30
"2.5%381","Kosciusko","Residential Improved","Plain",0.97,1,1,9.3,13.05,0.99,0,137
"df_sp172","Kosciusko","Residential Improved","Prairie",0.86,1,1.01,10.09,14.6,1.01,0,14
"2.5%382","Kosciusko","Residential Improved","Tippecanoe",0.92975,1,1.01,13.22,16.87,1.04,0,159
"2.5%383","Kosciusko","Residential Improved","Turkey Creek",0.99,1,1,11.22,15.74,1.03,0,206
"2.5%384","Kosciusko","Residential Improved","Van Buren",0.91,1,1.01,10.59,14.31,1,0,56
"2.5%385","Kosciusko","Residential Improved","Washington",0.87,1,1.01,17.63,41.1,1.08,0,35
"2.5%386","Kosciusko","Residential Improved","Wayne",0.98975,1,1,9.3,18.73,1.01,0,540
"df_sp173","Kosciusko","Residential Improved","Etna",0.98,1,1.02,9.12,16.85,1,0,13
"2.5%387","Kosciusko","Residential Improved","Seward",0.93,1,1.01,11.49,16.51,1.03,0,38
"df_sp174","Kosciusko","Residential Improved","Scott",0.87,1,1.04,10.51,13.77,1.03,0,19
"1124","Lagrange","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp175","Lagrange","Industrial Improved","Countywide",0.48,0.52,0.56,13.59,22.19,1.03,0,8
"1125","Lagrange","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%388","Lagrange","Commercial Improved","Countywide",0.74,0.84,0.94,25.57,35.22,1.04,0,20
"2.5%389","Lagrange","Residential Vacant","Countywide",0.87,1.02,1.21,23.62,31.66,1.22,0,22
"df_sp176","Lagrange","Residential Vacant","Johnson",0.87,1.02,1.25,17.98,22.42,1.05,0,10
"df_sp177","Lagrange","Residential Vacant","Bloomfield",0.78,1.03,1.21,28.06,38.97,1.41,0,12
"2.5%390","Lagrange","Residential Improved","Countywide",0.93,0.94,0.96,12.6,15.67,1.02,0,616
"2.5%391","Lagrange","Residential Improved","Bloomfield",0.91,0.94,0.99,12.99,15.96,1.02,0,110
"2.5%392","Lagrange","Residential Improved","Clay",0.92,0.94,1,12.4,15.99,1.02,0,45
"2.5%393","Lagrange","Residential Improved","Clearspring",0.86,0.93,0.96,12.78,16.47,1.02,0,45
"df_sp178","Lagrange","Residential Improved","Eden",0.86,0.95,0.99,12.42,15.42,1.02,0,18
"2.5%394","Lagrange","Residential Improved","Greenfield",0.87,0.95,1.03,12.58,15.82,1.03,0,22
"2.5%395","Lagrange","Residential Improved","Johnson",0.92,0.94,0.98,12.3,15.18,1.02,0,120
"2.5%396","Lagrange","Residential Improved","Lima",0.84,0.95,1.01,13.68,16.31,1.01,0,38
"2.5%397","Lagrange","Residential Improved","Milford",0.88,0.93,0.97,12.5,15.58,1.02,0,100
"2.5%398","Lagrange","Residential Improved","Newbury",0.92,0.96,0.99,12.84,16.89,1.01,0,75
"df_sp179","Lagrange","Residential Improved","Springfield",0.81,0.95,1,11.21,13.76,1.02,0,12
"2.5%399","Lagrange","Residential Improved","Van Buren",0.89,0.94,0.99,11.08,13.14,1.02,0,31
"df_sp180","Lake","Industrial Vacant","Countywide",1,1.01,1.14,30.65,48.26,1.15,0,9
"2.5%400","Lake","Industrial Improved","Countywide",0.95,0.96,0.98,12.17,39.92,1.1,0,48
"df_sp181","Lake","Industrial Improved","Calumet",0.85,0.98,1,8.1,11.58,1.17,0,10
"df_sp182","Lake","Industrial Improved","Center",0.95,0.97,1.17,43.7,72.79,1.33,0,7
"df_sp183","Lake","Industrial Improved","North",0.95,0.98,0.99,5.32,9.1,0.98,0,19
"df_sp184","Lake","Industrial Improved","Ross",0.89,0.91,0.95,6.47,9.67,1.01,0,9
"1126","Lake","Industrial Improved","Cedar Creek",NA,NA,NA,NA,NA,NA,NA,3
"2.5%401","Lake","Commercial Vacant","Countywide",0.93,0.99,1,12.39,19.86,0.99,0,28
"df_sp185","Lake","Commercial Vacant","Center",0.87,0.98,1.01,7.49,11.87,1.01,0,7
"df_sp186","Lake","Commercial Vacant","North",0.98,1.01,1.07,7.89,13.78,1.03,0,8
"1127","Lake","Commercial Vacant","Ross",NA,NA,NA,NA,NA,NA,NA,3
"df_sp187","Lake","Commercial Vacant","Calumet",0.62,0.89,0.99,17.82,24.38,0.89,0,9
"2.5%402","Lake","Commercial Improved","Countywide",0.98,0.98,0.99,10.58,28.49,1.06,0,564
"2.5%403","Lake","Commercial Improved","Calumet",0.95,0.97,1,7.91,11.34,1.04,0,53
"df_sp188","Lake","Commercial Improved","Cedar Creek",0.91,0.97,1.02,9.99,15.79,1.01,0,15
"2.5%404","Lake","Commercial Improved","Center",0.92975,0.97,1,9.68,14.94,1.03,0,36
"2.5%405","Lake","Commercial Improved","Hanover",0.95,0.98,1,6.26,11.66,1.01,0,20
"2.5%406","Lake","Commercial Improved","Hobart",0.96,0.98,0.99,5.87,11.54,1,0,46
"2.5%407","Lake","Commercial Improved","North",0.98,0.99,0.99,11.26,31.42,1.06,0,316
"2.5%408","Lake","Commercial Improved","Ross",0.85,0.93,0.96,17.67,50.03,1.14,0,42
"2.5%409","Lake","Commercial Improved","St. John",0.97,0.99,1.03,10.43,14.58,1.04,0,30
"df_sp189","Lake","Commercial Improved","Eagle Creek",0.96,0.98,0.99,2.14,3.33,1,0,6
"2.5%410","Lake","Residential Vacant","Countywide",1.03,1.06,1.07,21.23,36.63,1.1,0,297
"2.5%411","Lake","Residential Vacant","Calumet",1,1.08,1.16,19.04,29.24,1.12,0,24
"2.5%412","Lake","Residential Vacant","Cedar Creek",1.12,1.15,1.17,12.53,28.15,1.1,0,26
"2.5%413","Lake","Residential Vacant","Center",0.95925,1.05,1.09,16.51,22.81,1.12,0,49
"df_sp190","Lake","Residential Vacant","Hanover",1.05,1.07,1.23,13.43,22.66,1.13,0,10
"df_sp191","Lake","Residential Vacant","Hobart",0.87,0.95,1.14,13.36,18.62,1.12,0,6
"2.5%414","Lake","Residential Vacant","North",1.01,1.05,1.09,17.46,31.1,1.15,0,55
"2.5%415","Lake","Residential Vacant","St. John",1.04,1.09,1.13,15.74,25.82,1.25,0,58
"2.5%416","Lake","Residential Vacant","Winfield",0.58,1.01,1.14,37.8,63.38,1.07,0,24
"2.5%417","Lake","Residential Vacant","Eagle Creek",0.90975,1,1.03,35.19,64.27,0.85,0,45
"2.5%418","Lake","Residential Improved","Countywide",0.99,0.99,0.99,11.58,32.66,1.03,0,14545
"2.5%419","Lake","Residential Improved","Calumet",0.98,0.99,0.99,19.2,47.84,1.1,0,1486
"2.5%420","Lake","Residential Improved","Cedar Creek",0.98,0.99,1,13.13,45.59,1.05,0,485
"2.5%421","Lake","Residential Improved","Center",0.96,0.97,0.97,14.17,44.46,1.04,0,1850
"2.5%422","Lake","Residential Improved","Eagle Creek",0.97,1,1.05,6.93,8.8,1.01,0,22
"2.5%423","Lake","Residential Improved","Hanover",0.98,0.98,0.99,8.51,25.26,1.01,0,1473
"2.5%424","Lake","Residential Improved","Hobart",1,1,1,7.8,16.73,1.01,0,1292
"2.5%425","Lake","Residential Improved","North",0.97,0.98,0.98,12.85,30.64,1.03,0,4283
"2.5%426","Lake","Residential Improved","Ross",0.99,0.99,1,8.36,11.67,1.01,0,779
"2.5%427","Lake","Residential Improved","St. John",0.99,1,1,7.58,24.13,1.01,0,1945
"2.5%428","Lake","Residential Improved","West Creek",0.99,0.99,1,9.31,18.69,1.02,0,323
"2.5%429","Lake","Residential Improved","Winfield",0.99,1,1,8.34,26.15,1.02,0,606
"1128","Laporte","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1129","Laporte","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1130","Laporte","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp192","Laporte","Commercial Improved","Countywide",0.92,0.98,1.02,7.27,10.18,1.01,0,19
"2.5%430","Laporte","Residential Vacant","Countywide",1.04,1.07,1.13,7.51,9.42,1.13,0,42
"df_sp193","Laporte","Residential Vacant","Center",0.9,1.1,1.24,8.79,12.29,1.1,0,5
"df_sp194","Laporte","Residential Vacant","Coolspring",0.91,1.05,1.13,5.07,7.72,1.11,0,5
"df_sp195","Laporte","Residential Vacant","Kankakee",1.03,1.12,1.13,3.54,4.73,1.15,0,5
"df_sp196","Laporte","Residential Vacant","Michigan",1.04,1.08,1.15,8.57,10.9,1.13,0,9
"df_sp197","Laporte","Residential Vacant","New Durham",0.88,1.15,1.25,7.97,12.72,1.12,0,5
"df_sp198","Laporte","Residential Vacant","Galena",0.99,1.03,1.19,6.95,9.4,1.14,0,8
"df_sp199","Laporte","Residential Vacant","Lincoln",0.96,1.07,1.15,5.72,7.66,1.13,0,5
"2.5%431","Laporte","Residential Improved","Countywide",0.87,0.89,0.9,10.71,13.96,1.01,0,989
"df_sp200","Laporte","Residential Improved","Clinton",0.74,0.83,0.93,14.03,15.54,1.02,0,12
"df_sp201","Laporte","Residential Improved","Cass",0.6,0.78,0.93,15.27,18.39,1.07,0,8
"2.5%432","Laporte","Residential Improved","Center",0.88,0.9,0.9,9.99,13.32,1.01,0,288
"2.5%433","Laporte","Residential Improved","Coolspring",0.85,0.87,0.9,11.62,15.33,1,0,108
"df_sp202","Laporte","Residential Improved","Galena",0.64,0.86,0.93,16.76,21.42,1.08,0,9
"df_sp203","Laporte","Residential Improved","Hanna",0.82,0.92,0.93,6.2,8.8,1.01,0,11
"df_sp204","Laporte","Residential Improved","Hudson",0.72,0.91,0.96,10.31,14.47,1.11,0,8
"2.5%434","Laporte","Residential Improved","Kankakee",0.79,0.86,0.91,10.18,12.26,0.98,0,24
"df_sp205","Laporte","Residential Improved","Lincoln",0.8,0.91,0.98,8.48,12.36,1.02,0,14
"2.5%435","Laporte","Residential Improved","Michigan",0.86,0.88,0.9,11.51,14.54,1.01,0,308
"2.5%436","Laporte","Residential Improved","New Durham",0.84,0.89,0.91,8.69,11.49,1,0,42
"df_sp206","Laporte","Residential Improved","Noble",0.67,0.87,0.98,13.55,19.02,1.01,0,11
"2.5%437","Laporte","Residential Improved","Pleasant",0.81,0.89,0.9,7.45,10.08,1.01,0,25
"2.5%438","Laporte","Residential Improved","Scipio",0.82,0.87,0.9,9.01,11.84,1.01,0,37
"2.5%439","Laporte","Residential Improved","Springfield",0.78,0.9,0.94,12.05,16.01,0.98,0,29
"2.5%440","Laporte","Residential Improved","Union",0.78,0.86,0.91,10.59,12.75,1.02,0,35
"df_sp207","Laporte","Residential Improved","Washington",0.71,0.92,0.95,14,18.26,1.02,0,13
"df_sp208","Laporte","Residential Improved","Wills",0.84,0.9,0.92,3.76,5.2,1,0,7
"1131","Lawrence","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1132","Lawrence","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1133","Lawrence","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%441","Lawrence","Commercial Improved","Countywide",0.89,1.03,1.09,16.98,23.12,1.06,0,46
"2.5%442","Lawrence","Commercial Improved","Shawswick",0.88,0.95,1.09,18.98,24.12,1.03,0,31
"df_sp209","Lawrence","Commercial Improved","Indian Creek",0.98,1.08,1.1,13.57,21.62,1.15,0,15
"2.5%443","Lawrence","Residential Vacant","Countywide",0.67,0.93,1.12,33.55,39.08,1.42,0,53
"2.5%444","Lawrence","Residential Vacant","Shawswick",0.67,0.97,1.12,29.7,35.25,1.37,0,31
"2.5%445","Lawrence","Residential Vacant","Indian Creek",0.58,0.86,1.15,40,45.06,1.49,0,22
"2.5%446","Lawrence","Residential Improved","Countywide",0.91,0.92,0.93,17.66,25.24,1.04,0,1064
"2.5%447","Lawrence","Residential Improved","Guthrie",0.9,0.94,1.03,10.72,14.43,1.05,0,23
"2.5%448","Lawrence","Residential Improved","Indian Creek",0.85,0.89,0.93,12.25,17.12,1.02,0,48
"2.5%449","Lawrence","Residential Improved","Marion",0.9,0.92,0.95,19.99,28.21,1.06,0,213
"2.5%450","Lawrence","Residential Improved","Marshall",0.91,0.94,0.97,15.41,23.71,1.02,0,105
"2.5%451","Lawrence","Residential Improved","Perry",0.91,0.93,0.96,8.12,11.2,0.99,0,32
"2.5%452","Lawrence","Residential Improved","Shawswick",0.9,0.92,0.93,18.44,25.71,1.05,0,636
"1134","Madison","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1135","Madison","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp210","Madison","Commercial Vacant","Countywide",0.18,0.37,1.44,117.64,100.6,2.74,0,8
"df_sp211","Madison","Commercial Improved","Countywide",0.55,0.81,1.26,33.18,42.09,1.25,0,7
"2.5%453","Madison","Residential Vacant","Countywide",0.07,0.11,0.24,176.92,114.57,1.19,0,48
"2.5%454","Madison","Residential Improved","Countywide",0.92,0.93,0.94,13.13,17.39,1.03,0,807
"df_sp212","Madison","Residential Improved","Adams",0.86,0.94,1.03,12.31,17.56,1.02,0,14
"2.5%455","Madison","Residential Improved","Anderson",0.92,0.93,0.95,12.56,16.76,1.04,0,367
"2.5%456","Madison","Residential Improved","Boone",0.86,0.91,1.01,17.81,22.18,1.05,0,49
"2.5%457","Madison","Residential Improved","Duck Creek",0.85,0.92,0.97,15.03,18.36,1.05,0,83
"2.5%458","Madison","Residential Improved","Fall Creek",0.9,0.92,0.95,12.26,16.32,1.02,0,101
"2.5%459","Madison","Residential Improved","Green",0.87,0.9,0.93,10.74,14.06,1.01,0,70
"2.5%460","Madison","Residential Improved","Lafayette",0.79,0.84,0.94,18.08,24.05,1.05,0,30
"df_sp213","Madison","Residential Improved","Richland",0.89,0.97,1.04,13.63,19.04,1.03,0,18
"2.5%461","Madison","Residential Improved","Stony Creek",0.89,0.93,0.97,10.68,15.06,1.02,0,30
"2.5%462","Madison","Residential Improved","Union",0.89,0.92,0.99,13.12,16.94,1.05,0,45
"df_sp214","Marion","Industrial Vacant","Countywide",0.94,1.09,1.25,15.05,16.9,1.02,0,6
"2.5%463","Marion","Industrial Improved","Countywide",0.9,0.94,1,10.09,13.94,1.04,0,28
"df_sp215","Marion","Industrial Improved","Center",0.84,0.94,1,11.35,15.81,1.03,0,17
"df_sp216","Marion","Industrial Improved","Decatur",0.77,0.91,0.99,5.97,9.1,1.02,0,5
"df_sp217","Marion","Industrial Improved","Warren",0.93,0.97,1.1,8.7,10.45,0.99,0,6
"df_sp218","Marion","Commercial Vacant","Countywide",0.8,0.95,1.05,29.58,45.07,1.17,0,9
"2.5%464","Marion","Commercial Improved","Countywide",0.93,0.95,0.98,15.84,20.26,1.01,0,201
"2.5%465","Marion","Commercial Improved","Center",0.99,1.04,1.1,18.83,24.53,1,0,53
"df_sp219","Marion","Commercial Improved","Decatur",0.87,0.95,0.97,6.7,9.67,1.06,0,6
"df_sp220","Marion","Commercial Improved","Franklin",0.75,0.91,1.08,10.71,14.25,1.03,0,5
