"","County","Type","Grouping","LowerBound","Median","UpperBound","COD","COV","PRD","PRB","Sales"
"2.5%780","Vigo","Residential Improved","Honey Creek",0.77,0.79,0.82,18.39,23.79,1.03,0,143
"2.5%781","Vigo","Residential Improved","Lost Creek",0.82,0.86,0.89,16.16,20.65,1.02,0,135
"2.5%782","Vigo","Residential Improved","Otter Creek",0.72,0.78,0.82,23.2,28.58,1.08,0,85
"2.5%783","Vigo","Residential Improved","Pierson",0.61,0.76,0.83,24.39,28.29,1.12,0,41
"2.5%784","Vigo","Residential Improved","Riley",0.71,0.74,0.81,17.36,21.52,1.01,0,61
"2.5%785","Vigo","Residential Improved","Sugar Creek",0.78,0.9,0.99,24.3,29.54,1.15,0,53
"1226","Wabash","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1227","Wabash","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1228","Wabash","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp344","Wabash","Commercial Improved","Countywide",0.82,0.94,1,11.66,14.07,1,0,17
"df_sp345","Wabash","Commercial Improved","Chester",0.73,1,1.13,13.27,18.52,1,0,5
"df_sp346","Wabash","Commercial Improved","Noble",0.82,0.92,0.98,10.46,12.56,1,0,12
"1229","Wabash","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%786","Wabash","Residential Improved","Countywide",0.94,0.95,0.96,12.65,15.7,1.02,0,719
"2.5%787","Wabash","Residential Improved","Chester",0.93975,0.97,1,11.82,15.01,1.01,0,150
"2.5%788","Wabash","Residential Improved","Lagro",0.88,0.97,1.04,12.68,14.86,1.03,0,36
"2.5%789","Wabash","Residential Improved","Liberty",0.91,0.95,1.03,12.84,15.48,1.03,0,39
"2.5%790","Wabash","Residential Improved","Noble",0.92,0.94,0.96,13.3,16.34,1.03,0,408
"2.5%791","Wabash","Residential Improved","Paw Paw",0.87,0.92,0.98,12.33,17.11,1.03,0,28
"2.5%792","Wabash","Residential Improved","Pleasant",0.89,0.93,0.98,11.81,15.02,1.03,0,34
"2.5%793","Wabash","Residential Improved","Waltz",0.94,0.98,1.02,6.92,8.76,1.01,0,24
"1230","Warren","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1231","Warren","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1232","Warren","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp347","Warren","Commercial Improved","Countywide",0.53,0.83,1.01,27.99,41.84,1.41,0,7
"2.5%794","Warren","Residential Vacant","Countywide",0.47,0.56,0.681749999999998,50.04,56.42,1.6,0,32
"2.5%795","Warren","Residential Improved","Countywide",0.89,0.95,0.99,24.91,40.27,1.09,0,221
"2.5%796","Warren","Residential Improved","Adams",0.91,0.96,1.03,27.18,46.8,1.1,0,65
"2.5%797","Warren","Residential Improved","Jordan",0.88,0.98,1.04,25.86,37.2,1.1,0,66
"2.5%798","Warren","Residential Improved","Washington",0.87,0.91,0.97,22.24,36.93,1.08,0,90
"1233","Warrick","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp348","Warrick","Industrial Improved","Countywide",0.71,0.94,0.98,12.87,19.87,0.99,0,7
"df_sp349","Warrick","Commercial Vacant","Countywide",0.79,0.99,1.01,46.14,63.76,1.29,0,16
"2.5%799","Warrick","Commercial Improved","Countywide",0.85,0.9,0.93,14.97,21.1,1.01,0,39
"df_sp350","Warrick","Commercial Improved","Boon",0.81,0.88,0.91,11.04,15.22,1.01,0,12
"2.5%800","Warrick","Commercial Improved","Ohio",0.71,0.92,0.93,16.4,23.58,1.02,0,27
"2.5%801","Warrick","Residential Vacant","Countywide",1.06,1.08,1.12,117.45,116.33,1.44,0,375
"2.5%802","Warrick","Residential Vacant","Hart",0.81,0.99,1.08,19.46,28.78,1.08,0,22
"2.5%803","Warrick","Residential Vacant","Boon",1.01,1.09,1.12,94.33,122.82,1.45,0,134
"df_sp351","Warrick","Residential Vacant","Campbell",0.91,0.98,1.02,12.49,19.24,1.09,0,18
"df_sp352","Warrick","Residential Vacant","Greer",1,1.08,1.09,21.21,41.07,1.25,0,15
"2.5%804","Warrick","Residential Vacant","Ohio",1.07,1.13,1.17,154.75,105.01,1.27,0,186
"2.5%805","Warrick","Residential Improved","Countywide",0.9,0.91,0.91,9.94,14.28,1.01,0,1130
"df_sp353","Warrick","Residential Improved","Anderson",0.79,0.91,0.99,14.12,18.52,0.99,0,13
"2.5%806","Warrick","Residential Improved","Boon",0.9,0.91,0.92,12.41,17.35,1.03,0,241
"df_sp354","Warrick","Residential Improved","Campbell",0.84,0.9,0.95,9.6,13.75,0.99,0,9
"2.5%807","Warrick","Residential Improved","Greer",0.86,0.91,0.96,11.84,16.92,1.01,0,26
"df_sp355","Warrick","Residential Improved","Hart",0.86,0.9,0.97,11.25,17.57,1.02,0,14
"df_sp356","Warrick","Residential Improved","Pigeon",0.81,0.92,0.96,11.46,14.99,1,0,19
"2.5%808","Warrick","Residential Improved","Ohio",0.9,0.91,0.92,8.91,12.83,1.01,0,790
"df_sp357","Warrick","Residential Improved","Skelton",0.87,0.91,0.93,13.08,19.49,1.02,0,18
"1234","Washington","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1235","Washington","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1236","Washington","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp358","Washington","Commercial Improved","Countywide",0.81,0.91,1.14,16.17,21.61,1.02,0,10
"2.5%809","Washington","Residential Vacant","Countywide",0.61,0.74,0.89,52.82,59.52,2.01,0,93
"2.5%810","Washington","Residential Improved","Countywide",0.88,0.91,0.92,13.85,17.65,1.03,0,299
"df_sp359","Washington","Residential Improved","Brown",0.83,0.91,1.01,10.85,13.46,1.02,0,13
"df_sp360","Washington","Residential Improved","Franklin",0.85,0.92,1.01,12.74,17.31,1,0,13
"df_sp361","Washington","Residential Improved","Howard",0.8,0.94,0.99,13.5,18.66,1.05,0,19
"2.5%811","Washington","Residential Improved","Pierce",0.86,0.92,1,13.97,17.22,1.02,0,34
"df_sp362","Washington","Residential Improved","Polk",0.78,0.89,0.92,12.71,18.8,1.03,0,13
"df_sp363","Washington","Residential Improved","Posey",0.83,0.93,0.97,13.21,18.65,1.05,0,16
"2.5%812","Washington","Residential Improved","Washington",0.87,0.9,0.93,14.21,17.78,1.03,0,191
"1237","Wayne","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp364","Wayne","Industrial Improved","Countywide",0.34,0.9,0.94,14.06,32.15,0.91,0,5
"1238","Wayne","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%813","Wayne","Commercial Improved","Countywide",0.89,0.96,0.98,10.92,18.18,1.42,0,44
"df_sp365","Wayne","Commercial Improved","Center",0.87,0.96,1,5.48,7.82,1.02,0,8
"2.5%814","Wayne","Commercial Improved","Wayne",0.87,0.94,0.98,12.32,19.8,1.44,0,36
"df_sp366","Wayne","Residential Vacant","Countywide",0.99,1.08,1.1,11.69,27.87,1.08,0,15
"2.5%815","Wayne","Residential Improved","Countywide",0.95,0.95,0.96,5.27,7.05,1,0,938
"df_sp367","Wayne","Residential Improved","Dalton",0.96,0.97,0.98,1.47,1.99,1,0,6
"df_sp368","Wayne","Residential Improved","Clay",0.86,0.96,0.97,4.61,6.7,1,0,13
"2.5%816","Wayne","Residential Improved","Center",0.94,0.95,0.96,4.3,5.53,1,0,114
"df_sp369","Wayne","Residential Improved","Franklin",0.86,0.96,0.98,5.59,6.79,0.99,0,14
"2.5%817","Wayne","Residential Improved","Jackson",0.9,0.95,0.96,5.51,6.61,1,0,69
"2.5%818","Wayne","Residential Improved","Jefferson",0.91,0.95,0.96,5.14,6.06,1,0,61
"2.5%819","Wayne","Residential Improved","Wayne",0.95,0.96,0.96,5.34,7.36,1,0,581
"df_sp370","Wayne","Residential Improved","Abington",0.87,0.96,0.98,3.79,5.35,1,0,5
"df_sp371","Wayne","Residential Improved","Boston",0.85,0.95,0.97,5.74,7.32,0.99,0,13
"df_sp372","Wayne","Residential Improved","Greene",0.85,0.95,0.98,7.98,11.67,1.01,0,9
"2.5%820","Wayne","Residential Improved","New Garden",0.89,0.95,0.97,5.72,7.02,1,0,26
"df_sp373","Wayne","Residential Improved","Washington",0.86,0.94,0.98,6.95,9.41,1.03,0,14
"df_sp374","Wayne","Residential Improved","Webster",0.87,0.94,0.98,6.36,7.86,1,0,13
"1239","Wells","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1240","Wells","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1241","Wells","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp375","Wells","Commercial Improved","Countywide",0.76,1,1.1,41.01,62.72,1.19,0,14
"2.5%821","Wells","Residential Vacant","Countywide",1.09,1.15,1.2,20.13,32.97,1.15,0,38
"df_sp376","Wells","Residential Vacant","Jefferson",1.04,1.15,1.41,13.48,16.34,1.11,0,7
"df_sp377","Wells","Residential Vacant","Lancaster",1.08,1.14,1.31,18.62,33.23,1,0,12
"1242","Wells","Residential Vacant","Rockcreek",NA,NA,NA,NA,NA,NA,NA,4
"df_sp378","Wells","Residential Vacant","Chester",1.09,1.16,1.26,27.85,43.94,1.37,0,15
"2.5%822","Wells","Residential Improved","Countywide",1,1.01,1.02,18.65,42.05,1.07,0,701
"df_sp379","Wells","Residential Improved","Chester",0.97,1,1.04,6.87,9.95,1.02,0,13
"2.5%823","Wells","Residential Improved","Harrison",1,1.01,1.03,22.32,43.54,1.09,0,288
"df_sp380","Wells","Residential Improved","Jackson",0.96,1.02,1.38,28.61,42.35,1.02,0,7
"2.5%824","Wells","Residential Improved","Jefferson",1,1,1.02,12.45,32.41,1.04,0,172
"2.5%825","Wells","Residential Improved","Lancaster",0.99,1,1.02,16.22,48.63,1.06,0,133
"df_sp381","Wells","Residential Improved","Liberty",0.95,0.99,1.04,9.92,14.65,1,0,15
"df_sp382","Wells","Residential Improved","Nottingham",0.96,1.06,1.13,28.32,49.42,1.14,0,15
"2.5%826","Wells","Residential Improved","Rockcreek",0.97975,1.04,1.12,32.42,53.93,1.2,0,30
"2.5%827","Wells","Residential Improved","Union",0.96,1.04,1.08,14.49,24.02,1.06,0,28
"1243","White","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1244","White","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1245","White","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%828","White","Commercial Improved","Countywide",0.82,0.88,0.97,21.43,27.99,0.98,0,23
"2.5%829","White","Residential Vacant","Countywide",1.02,1.11,1.33,29.18,41.63,1.9,0,21
"1246","White","Residential Vacant","Liberty",NA,NA,NA,NA,NA,NA,NA,3
"df_sp383","White","Residential Vacant","Monon",1,1.23,1.47,26.1,43.15,1.37,0,7
"df_sp384","White","Residential Vacant","Union",1.03,1.09,1.33,11.86,16.72,1.29,0,7
"1247","White","Residential Vacant","Big Creek",NA,NA,NA,NA,NA,NA,NA,1
"2.5%830","White","Residential Improved","Countywide",0.9,0.91,0.92,20.15,33.86,1.06,0,860
"2.5%831","White","Residential Improved","Big Creek",0.79,0.9,0.96,12.65,15.81,1.01,0,22
"df_sp385","White","Residential Improved","Cass",0.78,0.91,1.51,40.49,61.89,1.14,0,8
"2.5%832","White","Residential Improved","Honey Creek",0.87,0.94,1.02,24.21,39.72,1.06,0,28
"df_sp386","White","Residential Improved","Jackson",0.82,0.95,0.98,19.18,39.1,1.09,0,11
"2.5%833","White","Residential Improved","Liberty",0.86,0.9,0.94,21.84,33.5,1.07,0,115
"df_sp387","White","Residential Improved","Lincoln",0.74,0.94,1.05,30.06,40.31,1.13,0,9
"2.5%834","White","Residential Improved","Monon",0.88,0.92,0.97,21.13,35.46,1.06,0,108
"2.5%835","White","Residential Improved","Prairie",0.89,0.91,0.96,17.6,29.79,1.04,0,127
"2.5%836","White","Residential Improved","Princeton",0.88,0.91,1.02,35.83,53.72,1.23,0,32
"df_sp388","White","Residential Improved","Round Grove",0.82,0.9,0.97,8.04,11.29,1,0,6
"2.5%837","White","Residential Improved","Union",0.89,0.91,0.93,18.5,29.85,1.04,0,394
"1248","Whitley","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp389","Whitley","Industrial Improved","Countywide",0.44,0.68,0.91,22.6,28.34,0.97,0,5
"1249","Whitley","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp390","Whitley","Commercial Improved","Countywide",0.67,0.96,1.19,28.9,42.55,1.73,0,11
"1250","Whitley","Commercial Improved","Columbia",NA,NA,NA,NA,NA,NA,NA,4
"df_sp391","Whitley","Commercial Improved","Cleveland",0.65,0.94,1.21,39.45,53.1,2.2,0,7
"df_sp392","Whitley","Residential Vacant","Countywide",0.03,0.26,0.54,139.53,129.98,2.39,0,16
"2.5%838","Whitley","Residential Improved","Countywide",0.94,0.95,0.95,12.42,17.64,1.01,0,694
"2.5%839","Whitley","Residential Improved","Cleveland",0.88,0.95,1.03,18.22,25.67,1.03,0,45
"2.5%840","Whitley","Residential Improved","Columbia",0.94,0.95,0.96,11.21,15.49,1.01,0,340
"2.5%841","Whitley","Residential Improved","Etna Troy",0.84,0.93,0.96,13.72,19.83,0.98,0,29
"2.5%842","Whitley","Residential Improved","Jefferson",0.92,0.95,1,11.07,16.24,1.05,0,29
"df_sp393","Whitley","Residential Improved","Richland",0.84,0.93,1.07,16.92,20.4,0.99,0,17
"2.5%843","Whitley","Residential Improved","Smith",0.93,0.95,0.97,12.02,17.5,1.01,0,98
"2.5%844","Whitley","Residential Improved","Thorncreek",0.89,0.94,0.97,15.17,22.42,1.02,0,73
"2.5%845","Whitley","Residential Improved","Union",0.92,0.95,0.96,9.1,12.79,1.01,0,50
"df_sp394","Whitley","Residential Improved","Washington",0.9,1.02,1.09,15.75,21.02,1.02,0,13
