"","County","Type","Grouping","LowerBound","Median","UpperBound","COD","COV","PRD","PRB","Sales"
"df_sp311","Putnam","Residential Improved","Jackson",0.81,0.91,0.96,9.18,13.24,1.02,0,8
"df_sp312","Putnam","Residential Improved","Marion",0.83,0.9,0.91,7.2,9.53,1.02,0,15
"df_sp313","Putnam","Residential Improved","Monroe",0.84,0.91,0.93,6.27,8.17,1.02,0,12
"df_sp314","Putnam","Residential Improved","Russell",0.83,0.9,1.06,9.97,13.66,1,0,7
"df_sp315","Putnam","Residential Improved","Warren",0.81,0.92,1.01,9.23,10.99,1.05,0,7
"df_sp316","Putnam","Residential Improved","Washington",0.84,0.91,0.93,6.44,7.94,1.02,0,15
"1223","Randolph","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1224","Randolph","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1225","Randolph","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1226","Randolph","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1227","Randolph","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%583","Randolph","Residential Improved","Countywide",0.95,0.97,0.98,11.49,14.26,1.03,0,264
"df_sp317","Randolph","Residential Improved","Franklin",0.86,1,1.11,11.85,17.67,1.02,0,7
"df_sp318","Randolph","Residential Improved","Green",0.71,1.03,1.05,8.25,15.12,1,0,5
"df_sp319","Randolph","Residential Improved","Greensfork",0.83,0.97,1.2,18.11,23.16,1.05,0,12
"2.5%584","Randolph","Residential Improved","Monroe",0.9,0.94,1.01,11.38,13.84,1.03,0,54
"df_sp320","Randolph","Residential Improved","Stoney Creek",0.85,0.93,1.1,12.46,14.11,1.06,0,6
"df_sp321","Randolph","Residential Improved","Union",0.81,0.98,1.09,11.24,14.28,1.01,0,11
"2.5%585","Randolph","Residential Improved","Washington",0.89,0.95,1.05,9.62,10.83,1.03,0,21
"2.5%586","Randolph","Residential Improved","Wayne",0.9,0.98,1.01,11.29,14.08,1.03,0,35
"2.5%587","Randolph","Residential Improved","White River",0.94,0.96,0.99,11.2,14.03,1.02,0,113
"1228","Ripley","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1229","Ripley","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1230","Ripley","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp322","Ripley","Commercial Improved","Countywide",0.77,0.96,1.05,15.6,18.45,1,0,13
"df_sp323","Ripley","Residential Vacant","Countywide",0.77,0.92,1.09,17.43,20.23,1.04,0,13
"2.5%588","Ripley","Residential Improved","Countywide",0.89,0.92,0.94,10.96,14.33,1.02,0,128
"2.5%589","Ripley","Residential Improved","Brown",0.83,0.92,0.97,14.21,17.77,1.02,0,30
"2.5%590","Ripley","Residential Improved","Center",0.89,0.96,1.04,12.4,15.91,1.02,0,25
"2.5%591","Ripley","Residential Improved","Adams",0.88,0.91,0.94,7.75,11.24,1,0,24
"df_sp324","Ripley","Residential Improved","Johnson",0.86,0.89,0.97,5.94,7.94,1.01,0,11
"2.5%592","Ripley","Residential Improved","Laughery",0.86,0.91,0.95,10.04,13.07,1.02,0,38
"1231","Rush","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1232","Rush","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1233","Rush","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1234","Rush","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1235","Rush","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%593","Rush","Residential Improved","Countywide",0.95,0.97,0.99,8.31,11.39,1.01,0,80
"2.5%594","Rush","Residential Improved","Rushville",0.95,0.99,1,7.41,10.7,1,0,41
"2.5%595","Rush","Residential Improved","Anderson",0.93,0.96,1,9.16,12.22,1.01,0,39
"1236","Scott","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1237","Scott","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1238","Scott","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp325","Scott","Commercial Improved","Countywide",0.73,0.92,1.04,16.93,20.62,1.03,0,10
"2.5%596","Scott","Residential Vacant","Countywide",0.81,0.9,0.94,10.43,13.49,1,0,22
"2.5%597","Scott","Residential Improved","Countywide",0.89,0.91,0.92,10.01,12.79,1.01,0,279
"df_sp326","Scott","Residential Improved","Finley",0.79,0.9,1.03,13.29,15.84,1.01,0,13
"2.5%598","Scott","Residential Improved","Jennings",0.9,0.93,0.99,10.19,12.73,1.02,0,40
"df_sp327","Scott","Residential Improved","Johnson",0.8,0.91,0.94,12.55,16.46,1.01,0,18
"2.5%599","Scott","Residential Improved","Lexington",0.85,0.9,0.95,10.99,14.18,1.01,0,44
"2.5%600","Scott","Residential Improved","Vienna",0.88,0.91,0.92,9.11,11.79,1.01,0,164
"1239","Shelby","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1240","Shelby","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1241","Shelby","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1242","Shelby","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1243","Shelby","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%601","Shelby","Residential Improved","Countywide",0.93,0.95,0.97,11.89,16.29,1.02,0,364
"2.5%602","Shelby","Residential Improved","Hanover",0.93,0.98,1.02,12.26,15.77,1.02,0,27
"2.5%603","Shelby","Residential Improved","Jackson",0.92,0.96,1.04,11,13.97,1.02,0,24
"2.5%604","Shelby","Residential Improved","Moral",0.9,0.97,0.99,8.46,11.93,1,0,35
"df_sp328","Shelby","Residential Improved","Noble",0.83,1.01,1.07,9.86,12.71,1,0,13
"2.5%605","Shelby","Residential Improved","Addison",0.91,0.94,0.95025,11.91,16.59,1.03,0,210
"df_sp329","Shelby","Residential Improved","Marion",0.86,0.95,1.01,10.62,13.69,0.99,0,14
"df_sp330","Shelby","Residential Improved","Brandywine",0.8,0.99,1.08,13.67,16.53,1.02,0,14
"df_sp331","Shelby","Residential Improved","Shelby",0.88,0.95,1,12.08,15.71,1.01,0,18
"1244","Spencer","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1245","Spencer","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1246","Spencer","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1247","Spencer","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1248","Spencer","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1249","Spencer","Residential Vacant","Carter",NA,NA,NA,NA,NA,NA,NA,0
"1250","Spencer","Residential Vacant","Clay",NA,NA,NA,NA,NA,NA,NA,0
"2.5%606","Spencer","Residential Improved","Countywide",0.89,0.91,0.91,6.98,9.18,1.01,0,143
"2.5%607","Spencer","Residential Improved","Carter",0.86,0.91,0.97,7.61,9.45,1.01,0,25
"2.5%608","Spencer","Residential Improved","Clay",0.87,0.9,0.93,6.9,9.17,1.01,0,42
"df_sp332","Spencer","Residential Improved","Grass",0.83,0.91,0.98,7.97,8.97,1.01,0,10
"df_sp333","Spencer","Residential Improved","Hammond",0.89,0.95,1.01,6.35,9.53,1.03,0,8
"df_sp334","Spencer","Residential Improved","Harrison",0.88,0.9,0.91,2.99,4.1,1,0,9
"df_sp335","Spencer","Residential Improved","Luce",0.86,0.91,0.97,7.89,10.41,1.01,0,16
"2.5%609","Spencer","Residential Improved","Ohio",0.86,0.9,0.91,6.61,9.71,1.01,0,33
"1251","St. Joseph","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1252","St. Joseph","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1253","St. Joseph","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%610","St. Joseph","Commercial Improved","Countywide",0.93,1,1.06,19.22,25.63,0.99,0,33
"df_sp336","St. Joseph","Residential Vacant","Countywide",0.99,1.1,1.17,14.3,21.48,1.01,0,10
"2.5%611","St. Joseph","Residential Improved","Countywide",0.91,0.92,0.93,13.85,17.76,1.02,0,3222
"2.5%612","St. Joseph","Residential Improved","Centre",0.89,0.9,0.92,13.16,17.18,1.02,0,264
"2.5%613","St. Joseph","Residential Improved","Clay",0.9,0.91,0.93,12.72,16.8,1.02,0,541
"2.5%614","St. Joseph","Residential Improved","German",0.88,0.9,0.9,10.65,14.86,1.02,0,166
"2.5%615","St. Joseph","Residential Improved","Greene",0.86,0.9,1.03,13.2,15.61,1.02,0,28
"2.5%616","St. Joseph","Residential Improved","Harris",0.9,0.91,0.93,11.2,15.89,1.02,0,316
"2.5%617","St. Joseph","Residential Improved","Liberty",0.85,0.9,0.94,14.36,18.73,1.03,0,39
"2.5%618","St. Joseph","Residential Improved","Lincoln",0.84,0.91,1.03,13.5,15.6,1.02,0,25
"df_sp337","St. Joseph","Residential Improved","Madison",0.86,0.9,0.98,12.26,19.48,1,0,10
"2.5%619","St. Joseph","Residential Improved","Olive",0.88,0.93,1,13.82,16.86,1.02,0,52
"2.5%620","St. Joseph","Residential Improved","Penn",0.9,0.9,0.91,11.54,15.55,1.01,0,375
"2.5%621","St. Joseph","Residential Improved","Portage",0.94,0.96,0.97,15.4,19.13,1.02,0,1251
"2.5%622","St. Joseph","Residential Improved","Union",0.89,0.92,1.02,14.06,17.05,0.99,0,42
"2.5%623","St. Joseph","Residential Improved","Warren",0.88,0.92,0.94,13.97,18.29,1,0,113
"1254","Starke","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1255","Starke","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1256","Starke","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%624","Starke","Commercial Improved","Countywide",0.87,0.93,0.96,11.1,16.34,1.04,0,20
"2.5%625","Starke","Residential Vacant","Countywide",0.92,0.97,0.99,10.29,14.49,1.01,0,68
"1257","Starke","Residential Vacant","California",NA,NA,NA,NA,NA,NA,NA,0
"df_sp338","Starke","Residential Vacant","Center",0.94,1.01,1.04,9.05,13.07,1,0,16
"df_sp339","Starke","Residential Vacant","Davis",0.88,0.92,0.97,8.02,12.28,0.99,0,13
"2.5%626","Starke","Residential Vacant","North Bend",0.92,0.98,1,8.04,11.41,1,0,23
"df_sp340","Starke","Residential Vacant","Railroad",0.87,1.06,1.2,10.12,13.79,1.01,0,5
"df_sp341","Starke","Residential Vacant","Washington",0.8,0.91,1.01,18.4,28.05,1.07,0,7
"2.5%627","Starke","Residential Improved","Countywide",0.91,0.92,0.93,9.78,13.03,1.01,0,697
"2.5%628","Starke","Residential Improved","California",0.9,0.92,0.95,10.74,14.08,1,0,83
"2.5%629","Starke","Residential Improved","Center",0.91,0.93,0.94,9.07,12.33,1.01,0,192
"2.5%630","Starke","Residential Improved","Davis",0.87,0.9,0.96,9.71,12.66,1.01,0,37
"df_sp342","Starke","Residential Improved","Jackson",0.76,0.9,0.98,9.59,11.8,1.03,0,10
"2.5%631","Starke","Residential Improved","North Bend",0.89,0.91,0.93,8.85,11.87,1.02,0,54
"2.5%632","Starke","Residential Improved","Oregon",0.89,0.92,0.95,9.55,12.3,1.01,0,89
"2.5%633","Starke","Residential Improved","Railroad",0.9,0.93,0.96,8.46,13.23,1.01,0,21
"2.5%634","Starke","Residential Improved","Washington",0.87,0.9,0.97,11.32,14.48,1.02,0,56
"2.5%635","Starke","Residential Improved","Wayne",0.91,0.92,0.93,10.17,13.85,1.02,0,155
"1258","Steuben","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1259","Steuben","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1260","Steuben","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp343","Steuben","Commercial Improved","Countywide",0.71,0.88,0.98,15.02,18.77,1.02,0,13
"df_sp344","Steuben","Commercial Improved","Pleasant",0.71,0.88,0.98,15.02,18.77,1.02,0,13
"1261","Steuben","Commercial Improved","Clear Lake",NA,NA,NA,NA,NA,NA,NA,0
"df_sp345","Steuben","Residential Vacant","Countywide",0.87,1.01,1.07,8.02,10.17,1.03,0,7
"df_sp346","Steuben","Residential Vacant","Pleasant",0.87,0.98,1.07,8.78,10.68,1.03,0,6
"1262","Steuben","Residential Vacant","Clear Lake",NA,NA,NA,NA,NA,NA,NA,0
"2.5%636","Steuben","Residential Improved","Countywide",0.95,0.97,0.99,19.17,59.65,1.09,0,377
"2.5%637","Steuben","Residential Improved","Clear Lake",0.94,0.99,1,12.08,15.89,1.03,0,60
"2.5%638","Steuben","Residential Improved","Jackson",0.88,0.94,1.01,11.65,14.32,1,0,30
"2.5%639","Steuben","Residential Improved","Jamestown",0.86,0.94,1.02,12.44,14.31,1.03,0,37
"2.5%640","Steuben","Residential Improved","Otsego",0.89,0.92,0.97,13.36,17.98,1.02,0,46
"2.5%641","Steuben","Residential Improved","Pleasant",0.95,0.98,1,26.96,78.44,1.16,0,173
"2.5%642","Steuben","Residential Improved","Salem",0.93,0.95,1,10.93,15.07,1.02,0,31
"1263","Sullivan","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1264","Sullivan","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1265","Sullivan","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp347","Sullivan","Commercial Improved","Countywide",0.83,1.03,1.16,16.63,20.08,0.99,0,10
"1266","Sullivan","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%643","Sullivan","Residential Improved","Countywide",0.88,0.92,0.97,13.72,16.12,1.02,0,168
"2.5%644","Sullivan","Residential Improved","Cass",0.88,0.97,1.01,12.68,15.57,1.02,0,52
"df_sp348","Sullivan","Residential Improved","Haddon",0.92,0.99,1.09,12.46,17.37,1.02,0,9
"2.5%645","Sullivan","Residential Improved","Hamilton",0.87,0.9,0.95,13.72,16.14,1.02,0,107
"1267","Switzerland","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1268","Switzerland","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1269","Switzerland","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp349","Switzerland","Commercial Improved","Countywide",0.89,0.95,1.12,14.78,20.8,1.02,0,6
"1270","Switzerland","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%646","Switzerland","Residential Improved","Countywide",0.88,0.92,0.96,11.04,13.23,1.03,0,82
"2.5%647","Switzerland","Residential Improved","Craig",0.85,0.92,0.95,11.07,14.01,1.01,0,34
"df_sp350","Switzerland","Residential Improved","Cotton",0.83,0.92,1.11,11.03,13.97,1.03,0,11
"2.5%648","Switzerland","Residential Improved","Jefferson",0.86,0.93,0.99,11,12.58,1.03,0,37
"1271","Tippecanoe","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp351","Tippecanoe","Industrial Improved","Countywide",0.97,1,1.33,16.59,22.15,1.03,0,6
"1272","Tippecanoe","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%649","Tippecanoe","Commercial Improved","Countywide",0.87,0.91,0.95,15.73,19.69,1,0,58
"2.5%650","Tippecanoe","Residential Vacant","Countywide",0.92,0.94,0.94,7.21,9.88,1.01,0,178
"2.5%651","Tippecanoe","Residential Vacant","Fairfield",0.86,0.9,0.94,7.34,10.55,1.01,0,36
"df_sp352","Tippecanoe","Residential Vacant","Perry",0.87,0.9,0.94,5.69,7.77,1.01,0,11
"df_sp353","Tippecanoe","Residential Vacant","Shelby",0.86,0.93,0.96,6.36,9.07,1.01,0,7
"2.5%652","Tippecanoe","Residential Vacant","Tippecanoe",0.94,0.94,0.94,6.41,9.22,1.02,0,56
"2.5%653","Tippecanoe","Residential Vacant","Union",0.89,0.94,0.96,4.6,5.8,1,0,26
"2.5%654","Tippecanoe","Residential Vacant","Wabash",0.84,0.92,0.94,9.65,12.38,0.99,0,42
"2.5%655","Tippecanoe","Residential Improved","Countywide",0.89,0.9,0.9,11.32,20.17,1.02,0,2857
"2.5%656","Tippecanoe","Residential Improved","Fairfield",0.89,0.89,0.91,13.78,19.17,1.03,0,848
"df_sp354","Tippecanoe","Residential Improved","Jackson",0.86,0.9,0.94,7.07,9.24,1,0,17
"2.5%657","Tippecanoe","Residential Improved","Lauramie",0.84,0.9,0.94,13.79,17.19,1.02,0,33
"2.5%658","Tippecanoe","Residential Improved","Perry",0.89,0.91,0.93,11.92,19.06,1.02,0,202
"2.5%659","Tippecanoe","Residential Improved","Sheffield",0.87,0.9,0.93,8.9,11.71,1,0,62
"2.5%660","Tippecanoe","Residential Improved","Shelby",0.84,0.89,0.95,9.53,11.77,1.01,0,28
"2.5%661","Tippecanoe","Residential Improved","Tippecanoe",0.89,0.9,0.91,8.47,12.5,1.01,0,271
"2.5%662","Tippecanoe","Residential Improved","Union",0.88,0.9,0.92,10.19,15.29,0.99,0,41
"2.5%663","Tippecanoe","Residential Improved","Wabash",0.88,0.9,0.9,9.36,15.51,1.01,0,543
"df_sp355","Tippecanoe","Residential Improved","Wayne",0.79,0.9,0.96,14.87,19.14,1.02,0,13
"2.5%664","Tippecanoe","Residential Improved","Wea",0.89,0.9,0.91,11.05,26.76,1.01,0,783
"1273","Tipton","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1274","Tipton","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1275","Tipton","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp356","Tipton","Commercial Improved","Countywide",0.88,0.95,1.03,11.87,15.17,1.03,0,6
"df_sp357","Tipton","Residential Vacant","Countywide",0.65,0.95,1.17,17.43,23.01,0.99,0,5
"2.5%665","Tipton","Residential Improved","Countywide",0.92,0.94,0.96,13.72,17.28,1.02,0,401
"2.5%666","Tipton","Residential Improved","Cicero",0.92,0.94,0.96,14.47,18.12,1.03,0,279
"df_sp358","Tipton","Residential Improved","Jefferson",0.89,0.94,1.01,10.76,13.4,1.03,0,19
"2.5%667","Tipton","Residential Improved","Liberty",0.88,0.94,0.98,11.83,14.88,1.01,0,52
"df_sp359","Tipton","Residential Improved","Madison",0.89,0.95,1.05,12.8,16.18,1.01,0,18
"df_sp360","Tipton","Residential Improved","Prairie",0.91,0.94,1.03,13.3,17.18,1.02,0,18
"df_sp361","Tipton","Residential Improved","Wildcat",0.91,0.94,1.1,11.81,14.25,1,0,15
"1276","Union","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1277","Union","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1278","Union","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1279","Union","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1280","Union","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%668","Union","Residential Improved","Countywide",0.92975,0.96,0.98,13.84,17.21,1.02,0,123
"2.5%669","Union","Residential Improved","Brownsville",0.91,0.97,0.99,13.53,17.62,1.01,0,32
"2.5%670","Union","Residential Improved","Harrison",0.85,0.96,1.05025,13.32,16.1,1.03,0,24
"2.5%671","Union","Residential Improved","Center",0.91,0.96,0.99,14.21,17.59,1.03,0,67
"1281","Vanderburgh","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1282","Vanderburgh","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1283","Vanderburgh","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%672","Vanderburgh","Commercial Improved","Countywide",0.83,0.91,0.96,17,20.14,1.01,0,80
"df_sp362","Vanderburgh","Commercial Improved","Center",0.75,0.91,1.04,16.52,19.93,1,0,16
"2.5%673","Vanderburgh","Commercial Improved","Knight",0.81,0.93,1.02,17.99,21.64,1.02,0,40
"2.5%674","Vanderburgh","Commercial Improved","Pigeon",0.81,0.9,1.01,15.25,18.53,1.01,0,23
"1284","Vanderburgh","Commercial Improved","Armstrong",NA,NA,NA,NA,NA,NA,NA,0
"2.5%675","Vanderburgh","Residential Vacant","Countywide",0.72,0.78,0.93,21.49,23.83,1,0,21
"2.5%676","Vanderburgh","Residential Improved","Countywide",0.97,0.98,0.98,13.23,17.97,1.01,0,2594
"2.5%677","Vanderburgh","Residential Improved","Armstrong",0.85,0.9,0.99,14.61,18.46,1.03,0,28
"2.5%678","Vanderburgh","Residential Improved","Center",0.98,0.99,1,11.38,16.35,1.01,0,729
"2.5%679","Vanderburgh","Residential Improved","Perry",0.89,0.92,0.94,15.01,18.41,1.01,0,308
"2.5%680","Vanderburgh","Residential Improved","Knight",0.97,0.98,0.99,14.31,19.33,1.01,0,984
"2.5%681","Vanderburgh","Residential Improved","Pigeon",0.92,0.95,0.97025,14.89,18.02,1.01,0,264
"2.5%682","Vanderburgh","Residential Improved","Scott",0.98,0.99,1,9.99,14.28,1.01,0,281
"1285","Vermillion","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1286","Vermillion","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1287","Vermillion","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1288","Vermillion","Commercial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp363","Vermillion","Residential Vacant","Countywide",0.84,0.93,1.07,15.14,19.27,1,0,6
"2.5%683","Vermillion","Residential Improved","Countywide",0.84,0.91,0.93,13.67,17.05,1.01,0,100
"2.5%684","Vermillion","Residential Improved","Clinton",0.82,0.9,0.93,14.8,18,1.03,0,63
"df_sp364","Vermillion","Residential Improved","Eugene",0.83,0.92,0.98,11.23,16.31,1.02,0,6
"df_sp365","Vermillion","Residential Improved","Helt",0.83,0.95,1.02,11.79,14.77,0.98,0,16
"df_sp366","Vermillion","Residential Improved","Highland",0.78,0.92,0.95,13.9,20.2,1,0,10
"df_sp367","Vermillion","Residential Improved","Vermillion",0.79,0.9,0.93,5.18,7.07,1,0,5
"1289","Vigo","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1290","Vigo","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1291","Vigo","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%685","Vigo","Commercial Improved","Countywide",0.82,0.95,1.01,14.67,18.17,1,0,35
"df_sp368","Vigo","Residential Vacant","Countywide",0.91,1,1.07,12.56,16.7,1.03,0,18
"2.5%686","Vigo","Residential Improved","Countywide",0.89,0.91,0.92,13.99,16.57,1.03,0,769
"df_sp369","Vigo","Residential Improved","Fayette",0.87,1.02,1.16,15.1,16.64,1.03,0,16
"2.5%687","Vigo","Residential Improved","Harrison",0.88,0.9,0.92,14.36,16.93,1.03,0,453
"2.5%688","Vigo","Residential Improved","Honey Creek",0.87,0.9,0.93,13.88,17.53,1.03,0,79
"2.5%689","Vigo","Residential Improved","Lost Creek",0.87,0.9,0.92,11.7,15.06,1.03,0,96
"2.5%690","Vigo","Residential Improved","Otter Creek",0.84,0.93,1.02,14.09,15.38,1.03,0,40
"2.5%691","Vigo","Residential Improved","Pierson",0.83,0.93,0.99,12.74,16.29,1.04,0,22
"2.5%692","Vigo","Residential Improved","Riley",0.87,0.91,1.03025,11.43,14.21,1.02,0,24
"2.5%693","Vigo","Residential Improved","Sugar Creek",0.9,0.99,1.1,12.69,14.51,1.03,0,33
"1292","Wabash","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1293","Wabash","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1294","Wabash","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp370","Wabash","Commercial Improved","Countywide",0.82,0.94,1,11.66,14.07,1,0,17
"df_sp371","Wabash","Commercial Improved","Chester",0.73,1,1.13,13.27,18.52,1,0,5
"df_sp372","Wabash","Commercial Improved","Noble",0.82,0.92,0.98,10.46,12.56,1,0,12
"1295","Wabash","Residential Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"2.5%694","Wabash","Residential Improved","Countywide",0.93,0.95,0.96,12.4,15.29,1.02,0,709
"2.5%695","Wabash","Residential Improved","Chester",0.93,0.97,0.99,11.76,15.02,1.01,0,149
"2.5%696","Wabash","Residential Improved","Lagro",0.88,0.95,1.031,13.2,15.08,1.03,0,35
"2.5%697","Wabash","Residential Improved","Liberty",0.91,0.95,1.02,12.78,15.63,1.03,0,38
"2.5%698","Wabash","Residential Improved","Noble",0.92,0.94,0.96,13.03,15.81,1.03,0,403
"2.5%699","Wabash","Residential Improved","Paw Paw",0.87,0.91,0.98,10.53,13.53,1.01,0,27
"2.5%700","Wabash","Residential Improved","Pleasant",0.89,0.94,0.99,11.52,14.89,1.03,0,33
"2.5%701","Wabash","Residential Improved","Waltz",0.94,0.98,1.04,6.92,8.76,1.01,0,24
"1296","Warren","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1297","Warren","Industrial Improved","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"1298","Warren","Commercial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp373","Warren","Commercial Improved","Countywide",0.8,0.88,1.01,18.95,25.88,1.2,0,6
"df_sp374","Warren","Residential Vacant","Countywide",0.87,0.94,1.06,15.48,21.75,1.01,0,14
"2.5%702","Warren","Residential Improved","Countywide",0.89,0.95,0.99,25.52,79.37,1.11,0,193
"2.5%703","Warren","Residential Improved","Adams",0.89,0.96,1.02025,18.55,34.69,1.03,0,57
"2.5%704","Warren","Residential Improved","Jordan",0.87,0.95,1.02,14.7,17.52,1.03,0,51
"2.5%705","Warren","Residential Improved","Washington",0.87,0.92,0.99,37.26,104.09,1.2,0,85
"1299","Warrick","Industrial Vacant","Countywide",NA,NA,NA,NA,NA,NA,NA,0
"df_sp375","Warrick","Industrial Improved","Countywide",0.71,0.94,0.98,12.87,19.87,0.99,0,7
"df_sp376","Warrick","Commercial Vacant","Countywide",0.79,0.96,1,7.26,9.8,0.96,0,8
"2.5%706","Warrick","Commercial Improved","Countywide",0.85,0.9,0.93,14.39,20.17,1.01,0,39
"df_sp377","Warrick","Commercial Improved","Boon",0.81,0.88,0.91,11.04,15.22,1.01,0,12
"2.5%707","Warrick","Commercial Improved","Ohio",0.71,0.92,0.93,15.58,22.33,1.01,0,27
"2.5%708","Warrick","Residential Vacant","Countywide",0.92,0.93,0.96,11.79,17.08,1.01,0,197
"df_sp378","Warrick","Residential Vacant","Hart",0.98,0.98,1.02,9.52,16.92,1.02,0,10
"2.5%709","Warrick","Residential Vacant","Boon",0.9,0.93,0.97,14.59,20.41,1,0,69
"df_sp379","Warrick","Residential Vacant","Campbell",0.91,0.94,1,7.07,11.49,0.99,0,9
"df_sp380","Warrick","Residential Vacant","Greer",0.94,0.96,1.07,7.79,12.11,0.98,0,8
"2.5%710","Warrick","Residential Vacant","Ohio",0.9,0.92,0.94,10.38,15.57,1.02,0,101
"2.5%711","Warrick","Residential Improved","Countywide",0.9,0.91,0.91,9.91,14.24,1.01,0,1129
"df_sp381","Warrick","Residential Improved","Anderson",0.79,0.91,0.99,14.12,18.52,0.99,0,13
